nomis_dataset,DATE,DATE_NAME,SEX,SEX_NAME,PAY,PAY_NAME,ITEM,ITEM_NAME,MEASURES,MEASURES_NAME,GEOGRAPHY_NAME,Proxy_Flag,Proxy_Source,OBS_VALUE,Source_Geography_Count,GEOGRAPHY_CODE,GEOGRAPHY
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Liverpool,False,direct_or_alias,530.7,1,E08000012,Liverpool
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Liverpool,False,direct_or_alias,2.6,1,E08000012,Liverpool
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,London,False,direct_or_alias,987.2,1,E09000001,London
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,London,False,direct_or_alias,2.6,1,E09000001,London
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Manchester,False,direct_or_alias,570.8,1,E08000003,Manchester
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Manchester,False,direct_or_alias,2.2,1,E08000003,Manchester
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Milton Keynes,False,direct_or_alias,601.4,1,E06000042,Milton Keynes
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Milton Keynes,False,direct_or_alias,3.6,1,E06000042,Milton Keynes
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Newcastle upon Tyne,False,direct_or_alias,555.2,1,E08000021,Newcastle upon Tyne
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Newcastle upon Tyne,False,direct_or_alias,3.3,1,E08000021,Newcastle upon Tyne
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Newport,False,direct_or_alias,474.6,1,W06000022,Newport
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Newport,False,direct_or_alias,4.9,1,W06000022,Newport
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Norwich,False,direct_or_alias,497.3,1,E07000148,Norwich
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Norwich,False,direct_or_alias,5.8,1,E07000148,Norwich
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Nottingham,False,direct_or_alias,495.6,1,E06000018,Nottingham
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Nottingham,False,direct_or_alias,3.4,1,E06000018,Nottingham
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Oxford,False,direct_or_alias,647.1,1,E07000178,Oxford
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Oxford,False,direct_or_alias,2.3,1,E07000178,Oxford
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Perth,False,direct_or_alias,517.5,1,S12000024,Perth
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Perth,False,direct_or_alias,5.3,1,S12000024,Perth
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Peterborough,False,direct_or_alias,477.7,1,E06000031,Peterborough
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Peterborough,False,direct_or_alias,3.8,1,E06000031,Peterborough
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Plymouth,False,direct_or_alias,529.1,1,E06000026,Plymouth
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Plymouth,False,direct_or_alias,4.2,1,E06000026,Plymouth
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Portsmouth,False,direct_or_alias,524.4,1,E06000044,Portsmouth
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Portsmouth,False,direct_or_alias,4.7,1,E06000044,Portsmouth
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Preston,False,direct_or_alias,509.6,1,E07000123,Preston
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Preston,False,direct_or_alias,5.5,1,E07000123,Preston
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Ripon,True,area_to_city,490.0,1,E07000165,Ripon
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Ripon,True,area_to_city,5.0,1,E07000165,Ripon
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Salford,False,direct_or_alias,521.2,1,E08000006,Salford
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Salford,False,direct_or_alias,3.5,1,E08000006,Salford
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Salisbury,True,area_to_city,524.5,1,E06000054,Salisbury
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Salisbury,True,area_to_city,2.9,1,E06000054,Salisbury
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Sheffield,False,direct_or_alias,525.9,1,E08000019,Sheffield
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Sheffield,False,direct_or_alias,2.5,1,E08000019,Sheffield
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Southampton,False,direct_or_alias,576.1,1,E06000045,Southampton
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Southampton,False,direct_or_alias,3.0,1,E06000045,Southampton
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Southend-on-Sea,False,direct_or_alias,497.2,1,E06000033,Southend-on-Sea
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Southend-on-Sea,False,direct_or_alias,4.8,1,E06000033,Southend-on-Sea
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,St Albans,False,direct_or_alias,572.5,1,E07000240,St Albans
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,St Albans,False,direct_or_alias,5.5,1,E07000240,St Albans
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,St Asaph,True,area_to_city,490.1,1,W06000004,St Asaph
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,St Asaph,True,area_to_city,6.7,1,W06000004,St Asaph
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,St Davids,True,area_to_city,446.7,1,W06000009,St Davids
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,St Davids,True,area_to_city,8.8,1,W06000009,St Davids
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Stirling,False,direct_or_alias,533.8,1,S12000030,Stirling
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Stirling,False,direct_or_alias,6.8,1,S12000030,Stirling
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Stoke on Trent,False,direct_or_alias,488.7,1,E06000021,Stoke on Trent
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Stoke on Trent,False,direct_or_alias,3.5,1,E06000021,Stoke on Trent
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Sunderland,False,direct_or_alias,493.6,1,E08000024,Sunderland
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Sunderland,False,direct_or_alias,2.8,1,E08000024,Sunderland
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Swansea,False,direct_or_alias,474.1,1,W06000011,Swansea
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Swansea,False,direct_or_alias,3.7,1,W06000011,Swansea
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Truro,True,area_to_city,462.1,1,E06000052,Truro
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Truro,True,area_to_city,3.4,1,E06000052,Truro
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Wakefield,False,direct_or_alias,478.4,1,E08000036,Wakefield
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Wakefield,False,direct_or_alias,2.6,1,E08000036,Wakefield
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Wells,True,area_to_city,473.45,4,E07000187|E07000188|E07000189|E07000190,Wells
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Wells,True,area_to_city,5.45,4,E07000187|E07000188|E07000189|E07000190,Wells
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Westminster,False,direct_or_alias,756.2,1,E09000033,Westminster
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Westminster,False,direct_or_alias,1.9,1,E09000033,Westminster
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Winchester,False,direct_or_alias,626.7,1,E07000094,Winchester
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Winchester,False,direct_or_alias,5.5,1,E07000094,Winchester
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Wolverhampton,False,direct_or_alias,482.9,1,E08000031,Wolverhampton
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Wolverhampton,False,direct_or_alias,5.1,1,E08000031,Wolverhampton
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Worcester,False,direct_or_alias,544.9,1,E07000237,Worcester
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Worcester,False,direct_or_alias,6.0,1,E07000237,Worcester
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Wrexham,False,direct_or_alias,490.7,1,W06000006,Wrexham
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Wrexham,False,direct_or_alias,4.9,1,W06000006,Wrexham
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,York,False,direct_or_alias,525.2,1,E06000014,York
NM_99_1,2017,2017,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,York,False,direct_or_alias,4.7,1,E06000014,York
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Aberdeen,False,direct_or_alias,618.3,1,S12000033,Aberdeen
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Aberdeen,False,direct_or_alias,3.8,1,S12000033,Aberdeen
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Bangor,True,area_to_city,463.5,1,W06000002,Bangor
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Bangor,True,area_to_city,5.9,1,W06000002,Bangor
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Bath,True,area_to_city,578.9,1,E06000022,Bath
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Bath,True,area_to_city,5.8,1,E06000022,Bath
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Birmingham,False,direct_or_alias,576.8,1,E08000025,Birmingham
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Birmingham,False,direct_or_alias,2.4,1,E08000025,Birmingham
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Bradford,False,direct_or_alias,498.0,1,E08000032,Bradford
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Bradford,False,direct_or_alias,2.9,1,E08000032,Bradford
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Brighton and Hove,False,direct_or_alias,533.2,1,E06000043,Brighton and Hove
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Brighton and Hove,False,direct_or_alias,3.4,1,E06000043,Brighton and Hove
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Bristol,False,direct_or_alias,565.9,1,E06000023,Bristol
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Bristol,False,direct_or_alias,2.3,1,E06000023,Bristol
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Cambridge,False,direct_or_alias,633.3,1,E07000008,Cambridge
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Cambridge,False,direct_or_alias,3.9,1,E07000008,Cambridge
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Canterbury,False,direct_or_alias,514.6,1,E07000106,Canterbury
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Canterbury,False,direct_or_alias,6.8,1,E07000106,Canterbury
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Cardiff,False,direct_or_alias,530.3,1,W06000015,Cardiff
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Cardiff,False,direct_or_alias,3.1,1,W06000015,Cardiff
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Carlisle,False,direct_or_alias,509.5,1,E07000028,Carlisle
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Carlisle,False,direct_or_alias,5.2,1,E07000028,Carlisle
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Chelmsford,False,direct_or_alias,583.3,1,E07000070,Chelmsford
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Chelmsford,False,direct_or_alias,4.9,1,E07000070,Chelmsford
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Chester,True,area_to_city,528.8,1,E06000050,Chester
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Chester,True,area_to_city,4.3,1,E06000050,Chester
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Chichester,False,direct_or_alias,540.4,1,E07000225,Chichester
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Chichester,False,direct_or_alias,7.7,1,E07000225,Chichester
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Colchester,False,direct_or_alias,561.1,1,E07000071,Colchester
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Colchester,False,direct_or_alias,3.7,1,E07000071,Colchester
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Coventry,False,direct_or_alias,591.5,1,E08000026,Coventry
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Coventry,False,direct_or_alias,3.5,1,E08000026,Coventry
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Derby,False,direct_or_alias,672.7,1,E06000015,Derby
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Derby,False,direct_or_alias,4.0,1,E06000015,Derby
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Doncaster,False,direct_or_alias,511.4,1,E08000017,Doncaster
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Doncaster,False,direct_or_alias,3.7,1,E08000017,Doncaster
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Dundee,False,direct_or_alias,558.0,1,S12000042,Dundee
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Dundee,False,direct_or_alias,4.4,1,S12000042,Dundee
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Durham,True,area_to_city,503.5,1,E06000047,Durham
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Durham,True,area_to_city,3.5,1,E06000047,Durham
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Edinburgh,False,direct_or_alias,613.3,1,S12000036,Edinburgh
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Edinburgh,False,direct_or_alias,2.8,1,S12000036,Edinburgh
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Ely,True,area_to_city,521.1,1,E07000009,Ely
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Ely,True,area_to_city,6.1,1,E07000009,Ely
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Exeter,False,direct_or_alias,557.2,1,E07000041,Exeter
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Exeter,False,direct_or_alias,3.9,1,E07000041,Exeter
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Glasgow,False,direct_or_alias,573.5,1,S12000046,Glasgow
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Glasgow,False,direct_or_alias,1.9,1,S12000046,Glasgow
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Gloucester,False,direct_or_alias,545.4,1,E07000081,Gloucester
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Gloucester,False,direct_or_alias,6.0,1,E07000081,Gloucester
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Hereford,True,area_to_city,461.3,1,E06000019,Hereford
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Hereford,True,area_to_city,4.7,1,E06000019,Hereford
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Inverness,False,direct_or_alias,549.9,1,S12000017,Inverness
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Inverness,False,direct_or_alias,4.0,1,S12000017,Inverness
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Kingston upon Hull,False,direct_or_alias,511.3,1,E06000010,Kingston upon Hull
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Kingston upon Hull,False,direct_or_alias,3.8,1,E06000010,Kingston upon Hull
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Lancaster,False,direct_or_alias,520.0,1,E07000121,Lancaster
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Lancaster,False,direct_or_alias,5.2,1,E07000121,Lancaster
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Leeds,False,direct_or_alias,550.9,1,E08000035,Leeds
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Leeds,False,direct_or_alias,2.0,1,E08000035,Leeds
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Leicester,False,direct_or_alias,487.8,1,E06000016,Leicester
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Leicester,False,direct_or_alias,3.3,1,E06000016,Leicester
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Lichfield,False,direct_or_alias,496.9,1,E07000194,Lichfield
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Lichfield,False,direct_or_alias,5.3,1,E07000194,Lichfield
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Lincoln,False,direct_or_alias,500.8,1,E07000138,Lincoln
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Lincoln,False,direct_or_alias,7.1,1,E07000138,Lincoln
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Liverpool,False,direct_or_alias,546.2,1,E08000012,Liverpool
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Liverpool,False,direct_or_alias,3.8,1,E08000012,Liverpool
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,London,False,direct_or_alias,1054.1,1,E09000001,London
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,London,False,direct_or_alias,2.9,1,E09000001,London
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Manchester,False,direct_or_alias,566.0,1,E08000003,Manchester
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Manchester,False,direct_or_alias,2.1,1,E08000003,Manchester
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Milton Keynes,False,direct_or_alias,622.6,1,E06000042,Milton Keynes
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Milton Keynes,False,direct_or_alias,3.8,1,E06000042,Milton Keynes
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Newcastle upon Tyne,False,direct_or_alias,522.9,1,E08000021,Newcastle upon Tyne
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Newcastle upon Tyne,False,direct_or_alias,3.8,1,E08000021,Newcastle upon Tyne
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Newport,False,direct_or_alias,504.0,1,W06000022,Newport
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Newport,False,direct_or_alias,4.8,1,W06000022,Newport
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Norwich,False,direct_or_alias,501.4,1,E07000148,Norwich
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Norwich,False,direct_or_alias,5.8,1,E07000148,Norwich
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Nottingham,False,direct_or_alias,505.8,1,E06000018,Nottingham
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Nottingham,False,direct_or_alias,2.8,1,E06000018,Nottingham
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Oxford,False,direct_or_alias,662.0,1,E07000178,Oxford
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Oxford,False,direct_or_alias,3.5,1,E07000178,Oxford
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Perth,False,direct_or_alias,529.4,1,S12000024,Perth
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Perth,False,direct_or_alias,4.6,1,S12000024,Perth
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Peterborough,False,direct_or_alias,502.9,1,E06000031,Peterborough
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Peterborough,False,direct_or_alias,3.7,1,E06000031,Peterborough
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Plymouth,False,direct_or_alias,530.3,1,E06000026,Plymouth
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Plymouth,False,direct_or_alias,3.9,1,E06000026,Plymouth
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Portsmouth,False,direct_or_alias,568.4,1,E06000044,Portsmouth
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Portsmouth,False,direct_or_alias,4.1,1,E06000044,Portsmouth
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Preston,False,direct_or_alias,562.0,1,E07000123,Preston
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Preston,False,direct_or_alias,3.9,1,E07000123,Preston
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Ripon,True,area_to_city,516.3,1,E07000165,Ripon
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Ripon,True,area_to_city,5.8,1,E07000165,Ripon
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Salford,False,direct_or_alias,537.8,1,E08000006,Salford
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Salford,False,direct_or_alias,3.6,1,E08000006,Salford
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Salisbury,True,area_to_city,534.3,1,E06000054,Salisbury
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Salisbury,True,area_to_city,3.1,1,E06000054,Salisbury
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Sheffield,False,direct_or_alias,541.8,1,E08000019,Sheffield
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20701,Confidence,Sheffield,False,direct_or_alias,2.8,1,E08000019,Sheffield
NM_99_1,2018,2018,8,Full Time Workers,1,Weekly pay - gross,2,Median,20100,Value,Southampton,False,direct_or_alias,572.4,1,E06000045,Southampton
